;;doc;source;author;title;year;period;text_type;sentence
1901-1950;9761;GBorribilmente.csv;Gutenberg; Giuseppe Pitrè;La vita in Palermo cento e più anni fa, Volume 2;1915.0;1901-1950;prosa letteraria;['il vella, privo affatto di coltura, nessun sospettava capace di sofisticar l  originale, che nella traduzione orribilmente spropositata offeriva, secondo l  airoldi, anzi secondo la comune opinione, una impronta nuova, la quale agli ignari']
1901-1950;9781;GBorribilmente.csv;Gutenberg; Olindo Guerrini;Brandelli;1915.0;1901-1950;prosa letteraria;"[', in germania, in inghilterra, dove volete; e questo perchè è un canto d  amore, mentre l  altro, esclusivamente ed orribilmente barbarico ed intraducibile, è un canto tra l  epico e il drammatico, riflesso di qualche antica leggenda.']"
1901-1950;9787;GBorribilmente.csv;Gutenberg; Olindo Guerrini;Brandelli;1915.0;1901-1950;prosa letteraria;['le strofe non erano manzoniane, e c  era in tutto un non so che di pagano che stonava orribilmente col deismo delle maggioranze amiche ancora dei _mezzi morali_.']
1901-1950;9805;GBorribilmente.csv;Gutenberg; Edoardo Scarfoglio;Il libro di Don Chisciotte;1916.0;1901-1950;prosa letteraria;['il duca nega recisamente, con un vivo fuoco d  artifizio di facezie orribilmente ciniche, fiutando tabacco.']
1901-1950;9839;GBorribilmente.csv;Gutenberg; Salvatore Farina;Fante di picche;1917.0;1901-1950;prosa letteraria;"['avevo però anch  io un diffettaccio: mi distraeva orribilmente ; a certi momenti, per tener dietro ad una sciocca fantasia, non mi accorgevo che ella, sorridendo, mi domandava un']"
1901-1950;9874;GBorribilmente.csv;Gutenberg; marchesa Colombi;Senz''Amore;1919.0;1901-1950;prosa letteraria;['come se fossero per uscire dall  orbite, e la bocca contorta, dalla quale pendeva la lingua stretta fra i denti, ed orribilmente gonfiata.']
1901-1950;9901;LLZuccoli1.txt;Liber Liber;Luciano Zuccoli;Il designato;1920.0;1901-1950;prosa letteraria;['traversando il primo dei ponti che s incontrano su quella strada, vedemmo il reno orribilmente serrato fra due montagne a picco, furioso di spuma.']
1901-1950;9945;GBorribilmente.csv;Gutenberg; Luigi Morandi;Origine della lingua italiana: dissertazione;1921.0;1901-1950;prosa letteraria;[', un notaro e un prete di lucca e un altro notaro della vicina sovana usassero nello stesso tempo  a.          tre formule orribilmente sgrammaticate rispetto al latino, ma con spropositi del tutto diversi, sicchè ognuna, per di così, costituisce una']
1901-1950;9992;diacorisCecchi1.txt;DiaCoris;Emilio Cecchi;L'anno della peste;1924.0;1901-1950;stampa;"['nella cappella , i condannati aspettano il turno alla mannaja ; e gli occhi de   confortatori orribilmente balenano da   buchi della buffa .']"
1901-1950;10006;GBorribilmente.csv;Gutenberg; Paolo Valera;Dal cellulare a Finalborgo;1925.0;1901-1950;prosa letteraria;['ci si diceva che aveva sofferto orribilmente a passare per le vie con tanti arrestati e cogli ordini severi che avevano soldati e agenti di p. s. un molla!']
1901-1950;10018;GBorribilmente.csv;Gutenberg; Olinto Marinelli;Guida delle Prealpi Giulie: Distretti di Gemona, Tarcento, S. Daniele, Cividale e S. Pietro;1925.0;1901-1950;prosa letteraria;"['spinsero nel      fino all  isonzo, ma poi nel     , sconfitto il generale veneziano giovanni novello, devastarono, orribilmente , tutti i villaggi fra l  isonzo e la livenza del basso friuli, guastando persino i dintorni di udine e di cividale;']"
1901-1950;10034;GBanche_randomsample.csv;Gutenberg; Federico De Roberto;Gli amori;1926.0;1901-1950;prosa letteraria;['è triste, è orribilmente triste.']
1901-1950;10080;GBorribilmente.csv;Gutenberg; Federico De Roberto;Gli amori;1926.0;1901-1950;prosa letteraria;['hai dinanzi a te un uomo che ti fu caro, al quale fosti caro, e che soffre, soffre orribilmente .']
1901-1950;10081;ProsaLett.V.34.Testo.txt;MIDIA;Luigi Pirandello;Uno nessuno centomila;1926.0;1901-1950;prosa letteraria;['e quella tenerezza per me, affiorando e brillando negli occhi da quel ghigno nascosto, m appariva ora orribilmente maliziosa: tante cose mi svelava a un tratto che mi fendevano di brividi la schiena.', 'ora l intendevo e ne intendevo il perch, orribilmente.']
1901-1950;10129;GBorribilmente.csv;Gutenberg; Federico De Roberto;Gli amori;1926.0;1901-1950;prosa letteraria;['orribilmente geloso di te.']
1901-1950;10130;GBorribilmente.csv;Gutenberg; Federico De Roberto;L''Arte;1926.0;1901-1950;prosa letteraria;['un giorno, per esempio, si trova una donna, una certa hache, distesa al suolo della sua camera, morta, orribilmente mutilata, con la testa quasi staccata dal busto, il naso tagliato, le dita monche.']
1901-1950;10133;GBorribilmente.csv;Gutenberg; Federico De Roberto;Gli amori;1926.0;1901-1950;prosa letteraria;['è triste, è orribilmente triste.']
1901-1950;10135;GBorribilmente.csv;Gutenberg; Matilde Serao;Suor Giovanna della Croce: romanzo;1926.0;1901-1950;prosa letteraria;['pantaloni macchiati orribilmente , cento volte rattoppati, tenuti su con lo spago, troppo larghi per chi li portava o troppo corti, lasciando vedere']
1901-1950;10137;GBorribilmente.csv;Gutenberg; Matilde Serao;Dal vero;1926.0;1901-1950;prosa letteraria;"['; egli si era suicidato giorno per giorno, ora per ora; non trovava più concetti, non trovava più parole, si ripeteva orribilmente , scendeva alle frasi comuni, l  originalità era morta.']"
1901-1950;10142;GBorribilmente.csv;Gutenberg; Federico De Roberto;Gli amori;1926.0;1901-1950;prosa letteraria;['egli divenne orribilmente pallido, non volle credere a sè stesso, volse in giro gli occhi ed aguzzò l  udito come per riafferrar quel grido.']
1901-1950;10144;GBorribilmente.csv;Gutenberg; Matilde Serao;Dal vero;1926.0;1901-1950;prosa letteraria;"['nerborute, stringe un flagello, ed indifferente se la discorre con certi altri; un secondo flagellatore sghignazza orribilmente , ed alza la verga quasi volesse continuare ancora.']"
1901-1950;10150;LLYambo2.txt;Liber Liber;Yambo;L’allevatore di dinosauri;1926.0;1901-1950;prosa letteraria;['subito fummo introdotti nella capanna più vasta, dove il gran re magongo, un vecchio negro affetto da idropisia, ci attendeva con la sua corte, composta di uno stregone, di due guerrieri irti di denti di rinoceronte, e di due donne orribilmente obese.']
1901-1950;10156;GBorribilmente.csv;Gutenberg; Matilde Serao;Piccole anime;1926.0;1901-1950;prosa letteraria;['così fu che mi vinse: e in un momento in cui aloe aveva cavata fuori la spugna del calamaio, impiastricciandosi orribilmente d  inchiostro, le gridai:   aloe, ma non potete star ferma un minuto?']
1901-1950;10173;GBorribilmente.csv;Gutenberg; Matilde Serao;Vita e avventure di Riccardo Joanna: romanzo;1926.0;1901-1950;prosa letteraria;['stia attento alla sua riputazione, allora: ella si compromette orribilmente con me.']
1901-1950;10183;GBorribilmente.csv;Gutenberg; Matilde Serao;Fior di passione;1926.0;1901-1950;prosa letteraria;['orribilmente e taciturnamente geloso, la lasciò uscire sola.']
1901-1950;10185;GBorribilmente.csv;Gutenberg; Matilde Serao;Fior di passione;1926.0;1901-1950;prosa letteraria;['ci comprometteremo orribilmente di fronte al cameriere ed all  oste.']
1901-1950;10191;diacorisLualdi1.txt;DiaCoris;Adriano Lualdi / Augustea;Mussolini e la musica;1927.0;1901-1950;stampa;"['perché ci si sentiva veramente   in quanto si rappresentava la compagnia di credenti più trascurata da un mondo orribilmente pagano : quella dei compositori di musica   come dei poveri cristi ; e si andava a roma per conquistare , fra tanti altari , un santo patrocinatore alla nostra causa .']"
1901-1950;10201;GBorribilmente.csv;Gutenberg; Luciano Zùccoli;La freccia nel fianco;1928.0;1901-1950;prosa letteraria;['io soffro orribilmente !']
1901-1950;10221;GBorribilmente.csv;Gutenberg; Luciano Zùccoli;La freccia nel fianco;1928.0;1901-1950;prosa letteraria;['è triste, è orribilmente triste!']
1901-1950;10222;GBorribilmente.csv;Gutenberg; Luciano Zùccoli;Donne e fanciulle;1928.0;1901-1950;prosa letteraria;['il mio cuore batte troppo, batte orribilmente , e mi fa male.']
1901-1950;10227;GBorribilmente.csv;Gutenberg; Luciano Zùccoli;L''amore di Loredana;1928.0;1901-1950;prosa letteraria;"['ma, quantunque seguitasse ancora su quel tono, berto s  avvide che loredana soffriva orribilmente ; era diventata pallida e le sue mani s  erano chiuse per lo spasimo.']"
1901-1950;10233;GBorribilmente.csv;Gutenberg; Luciano Zùccoli;Il Designato: Romanzo;1928.0;1901-1950;prosa letteraria;['traversando il primo dei ponti che s  incontrano su quella strada, vedemmo il reno orribilmente serrato fra due montagne a picco, furioso di spuma.']
1901-1950;10243;diacorisCardarelli1.txt;DiaCoris;Vincenzo Cardarelli;Il sole a Picco;1929.0;1901-1950;espositivo;['le nostre due posizioni erano orribilmente scoperte .']
1901-1950;10246;GBorribilmente.csv;Gutenberg; Umberto Fracchia;Il perduto amore;1929.0;1901-1950;prosa letteraria;['piuttosto il soffitto, rovesciando le pupille che erano velate di bianco, mentre tutto il suo viso color di cera e orribilmente liscio si torceva nello sforzo di attrarre un po   di luce in quei due poveri lumi spenti.']
1901-1950;10250;GBorribilmente.csv;Gutenberg; Enrico Corradini;La Patria lontana;1930.0;1901-1950;prosa letteraria;['il rummo soffriva orribilmente , perchè era un uomo misero e grandioso, poteva far sorridere ed era tragico.']
1901-1950;10251;GBorribilmente.csv;Gutenberg; Enrico Corradini;La Patria lontana;1930.0;1901-1950;prosa letteraria;['e il cuore gli fece male orribilmente , sempre più male, sempre più male.']
1901-1950;10252;LLBertinetti1.txt;Liber Liber;Giovanni Bertinetti;Il gigante dell’Apocalisse;1930.0;1901-1950;prosa letteraria;['din gimmy, gli occhi fissi in alto e orribilmente ingranditi, continuava a girare la manovella come un ridicolo automa mosso da una carica d orologeria.']
1901-1950;10253;GBorribilmente.csv;Gutenberg; Enrico Corradini;La Patria lontana;1930.0;1901-1950;prosa letteraria;['esso soffriva orribilmente volendo e non potendo dare l  orribile risposta, perchè doveva dire:   mia moglie non è in casa.']
1901-1950;10254;GBorribilmente.csv;Gutenberg; Enrico Corradini;La Patria lontana;1930.0;1901-1950;prosa letteraria;['ed egli le scacciava, si dibatteva sotto le coltri, mandava gemiti e mugolii tra la barba rabbuffata, soffriva orribilmente , perchè gli pareva di dar ascolto a quelle immaginazioni e di perdersi.']
1901-1950;10255;GBessere_randomsample.csv;Gutenberg; Enrico Corradini;La Patria lontana;1930.0;1901-1950;prosa letteraria;['soffriva orribilmente e si sentiva sbranare il cuore dall  odio contro le patrie, come se queste fossero state sue nemiche, nemiche di lui solo.']
1901-1950;10258;GBorribilmente.csv;Gutenberg; Enrico Corradini;La Patria lontana;1930.0;1901-1950;prosa letteraria;['giacomo rummo soffriva orribilmente sforzandosi di rappresentarsi quali potessero essere in quel momento lo stato e le forze del socialismo nelle nazioni']
1901-1950;10259;GBorribilmente.csv;Gutenberg; Enrico Corradini;La Patria lontana;1930.0;1901-1950;prosa letteraria;['c  erano bellissime giovanette arabe con grandi occhi neri stupefatti in una faccia di perla, e donne di siria orribilmente tatuate dalla gola fin sopra al mento, e turche di tunisi bestialmente accosciate a terra nell  ozio senza fine, e']
1901-1950;10260;GBorribilmente.csv;Gutenberg; Achille Giovanni Cagna;Un bel sogno;1930.0;1901-1950;prosa letteraria;"['mi pesa orribilmente all  animo il farti questa rivelazione; ma è mio stretto dovere d  amico di nulla tacerti, perchè non voglio prolungare']"
1901-1950;10264;GBorribilmente.csv;Gutenberg; Enrico Corradini;La Patria lontana;1930.0;1901-1950;prosa letteraria;['soffriva orribilmente .']
1901-1950;10265;GBorribilmente.csv;Gutenberg; Enrico Corradini;La Patria lontana;1930.0;1901-1950;prosa letteraria;['il cuore gli fece male orribilmente .']
1901-1950;10268;GBorribilmente.csv;Gutenberg; Enrico Corradini;La Patria lontana;1930.0;1901-1950;prosa letteraria;['e passata l  illusione soffriva orribilmente , soffriva orribilmente come se avesse avute al mondo le cose più care che non aveva, e fosse per perderle.']
1901-1950;10272;GBorribilmente.csv;Gutenberg; Enrico Corradini;La Patria lontana;1930.0;1901-1950;prosa letteraria;['e passata l  illusione soffriva orribilmente, soffriva orribilmente come se avesse avute al mondo le cose più care che non aveva, e fosse per perderle.', 'soffriva orribilmente e si sentiva']
1901-1950;10274;GBorribilmente.csv;Gutenberg; Enrico Corradini;La Patria lontana;1930.0;1901-1950;prosa letteraria;[', soffriva orribilmente come se avesse avute al mondo le cose più care che non aveva, e fosse per perderle.', 'soffriva orribilmente e si sentiva sbranare il cuore dall  odio contro le patrie, come se queste fossero state sue nemiche, nemiche di lui solo']
1901-1950;10279;diacorisPio1.txt;DiaCoris;Pio XI;Quadragesimo anno. Lettera enciclica;1931.0;1901-1950;espositivo;"['ultime conseguenze dello spirito individualistico nella vita economica sono poi quelle che voi stessi , venerabili fratelli e diletti figli , vedete e deplorate ; la libera concorrenza cioè si è da se stessa distrutta ; alla libertà del mercato è sottentrata la egemonia economica ; alla bramosia del lucro è seguita la sfrenata cupidigia del predominio ; e tutta l   economia è così divenuta orribilmente dura , inesorabile , crudele .']"
1901-1950;10280;GBorribilmente.csv;Gutenberg; Salvatore Di Giacomo;Novelle Napolitane;1933.0;1901-1950;prosa letteraria;"['soffriva ora orribilmente : l  umido lo avea tutto fradicio dentro; gli passava le ossa, gli dava brividi e febbre.']"
1901-1950;10283;GBorribilmente.csv;Gutenberg; Salvatore Di Giacomo;Novelle Napolitane;1933.0;1901-1950;prosa letteraria;['era davanti a lui un piccolo uomo, orribilmente magro, pallidissimo, brutto, dall  aria così malata, così triste che il rettore, una persona grassa e piena di salute,']
1901-1950;10290;GBavere_randomsample.csv;Gutenberg; Salvatore Di Giacomo;Novelle Napolitane;1933.0;1901-1950;prosa letteraria;['era davanti a lui un piccolo uomo, orribilmente magro, pallidissimo, brutto, dall  aria così malata, così triste che il rettore, una persona grassa e piena di salute, aveva terminata in fretta e furia la sua colazione, temendo di doverla interrompere per mancanza di appetito.']
1901-1950;10317;GBorribilmente.csv;Gutenberg; Grazia Deledda;Dopo il divorzio;1935.0;1901-1950;prosa letteraria;['ah come tutto ciò era bello, orribilmente bello, terribilmente bello!']
1901-1950;10324;GBorribilmente.csv;Gutenberg; Luigi Pirandello;Un cavallo nella luna: Novelle;1935.0;1901-1950;prosa letteraria;[', era divenuta insostenibile: quel corpo gigantesco, a cui la morte teneva adunghiato il cervello, si contorceva orribilmente nella lotta incosciente, tremenda, delle ultime forze   e respirava ancora!']
1901-1950;10326;GBterribilmente.csv;Gutenberg; Grazia Deledda;Dopo il divorzio;1935.0;1901-1950;prosa letteraria;['ah come tutto ciò era bello, orribilmente bello, terribilmente bello!']
1901-1950;10333;LLYambo3.txt;Liber Liber;Yambo;Il Corsaro Giallo ovvero I filibustieri della Lumaca;1936.0;1901-1950;prosa letteraria;['ma il corsaro giallo non pensava alle piante: tutt ibk al pi apk , pensava alle piante dei piedi che lo facevano orribilmente soffrire.']
1901-1950;10340;LLPirandello1.txt;Liber Liber;Luigi Pirandello;Una giornata;1937.0;1901-1950;prosa letteraria;"['ora ci abitava lui, il signore ridotto peggio del pi miserabile contadino; vestito ancora d un abito da signore che addosso a lui appariva orribilmente pi strappato e unto che addosso a un mendicante che l avesse avuto in elemosina.', 'quando dalla gente accorsa fu tratto fuori, fu uno spavento vederlo tutto orribilmente arso e non ancor morto, anzi furiosamente esaltato, annaspante con le braccia, le fiamme addosso, sugli abiti e nei ricci svolazzanti sul capo.', 'aveva veduto soltanto che la grande teneva acciuffata la piccola per i capelli sulle tempie, e che questi capelli della piccola erano rossi di rame, e una sua mano, come artigliata, sulla faccia della grande, che le tirava da sotto orribilmente un occhio, scoprendone tutto il bianco, fin quasi a farlo schizzar fuori.']"
