;;doc;source;author;title;year;period;text_type;sentence
2001-2021;60041;TT10terribilmente_randomsample.csv;itTenten2010;peacelink.it;peacelink.it;2010.0;2001-2021;web;[', le ho risposto  e sono atea ,  qualcosa deve essere andato terribilmente male .']
2001-2021;60090;TT10terribilmente_randomsample.csv;itTenten2010;tiscali.it;tiscali.it;2010.0;2001-2021;web;['della televisione italiana sia stata partorita iniziativa più insulsa ed inutile, dispendiosa per i contribuenti e terribilmente poco educativa, anche sotto l aspetto dell intrattenimento.']
2001-2021;60109;TT10terribilmente_randomsample.csv;itTenten2010;dogwelcome.it;dogwelcome.it;2010.0;2001-2021;web;['questa deliziosa cagnolina sta soffrendo terribilmente la reclusione.']
2001-2021;60114;TT10terribilmente_randomsample.csv;itTenten2010;giovani.it;giovani.it;2010.0;2001-2021;web;['un blog emo questo blog è diventato terribilmente passivo.']
2001-2021;61311;TT10terribilmente_randomsample.csv;itTenten2010;crepuscolo.it;crepuscolo.it;2010.0;2001-2021;web;['gli uomini che il marchese aveva messo a sua disposizione erano circa un migliaio, terribilmente pochi, per lui che conosceva la minaccia da affrontare.']
2001-2021;61365;LLAgaraff2.txt;Liber Liber;Paolo Agaraff;Il quinto cilindro;2010.0;2001-2021;prosa letteraria;['non scherzate su queste cose  la voce di bulgheroni si era fatta terribilmente seria.']
2001-2021;61437;TT10terribilmente_randomsample.csv;itTenten2010;repubblica.it;repubblica.it;2010.0;2001-2021;web;['saluti fb il milan invece, non fosse stato per ibra sul quale mi soffermerò dopo, mi sembra terribilmente uguale a se stesso, immutabile nei suoi equivoci, irritante nella sua lentezza, incomprensibile in alcune non']
2001-2021;61460;TT10terribilmente_randomsample.csv;itTenten2010;fumettidicarta.it;fumettidicarta.it;2010.0;2001-2021;web;['all  inizio si capisce bene che nexus sarà anche temuto e potente, ma è anche terribilmente solo.']
2001-2021;61465;TT10terribilmente_randomsample.csv;itTenten2010;club.it;club.it;2010.0;2001-2021;web;['perfino ogni volta che starnutiva, gli veniva il mestolino qualunque notizia sentisse alla radio e si affliggeva terribilmente quando guardava tramontare il sole.']
2001-2021;61487;TT10terribilmente_randomsample.csv;itTenten2010;prometheo.it;prometheo.it;2010.0;2001-2021;web;[' n   if  or    n       n           fib    n      fib    n        che va calcolare più e più volte gli stessi valori in una maniera terribilmente inefficiente!']
2001-2021;61548;TT10terribilmente_randomsample.csv;itTenten2010;lastampa.it;lastampa.it;2010.0;2001-2021;web;['rimane lucido, terribilmente lucido.']
2001-2021;61578;TT10terribilmente_randomsample.csv;itTenten2010;xagena.it;xagena.it;2010.0;2001-2021;web;['mia madre infatti soffre terribilmente di dolori alle ginocchia ma i dottori finora interpellati  facendo anche la tac  si sono limitati a dare cure senza']
2001-2021;61596;TT10terribilmente_randomsample.csv;itTenten2010;repubblica.it;repubblica.it;2010.0;2001-2021;web;['la battuta ha un fondo di verità anche perché i libri sono terribilmente costosi, rapportati ai miseri salari di qui.']
2001-2021;61597;TT10terribilmente_randomsample.csv;itTenten2010;universitadelledonne.it;universitadelledonne.it;2010.0;2001-2021;web;['trovo il passato terribilmente doloroso sebbene ci sia legata.']
2001-2021;61599;TT10terribilmente_randomsample.csv;itTenten2010;kataweb.it;kataweb.it;2010.0;2001-2021;web;['o anche a saturnia dove puzza terribilmente ma godi da morì.']
2001-2021;61617;TT10terribilmente_randomsample.csv;itTenten2010;caffeeuropa.it;caffeeuropa.it;2010.0;2001-2021;web;['e questo   venendo dopo la caduta del muro di berlino   ha sconcertato e terribilmente intorbidato le acque in cui deve nuotare la cosiddetta  seconda repubblica  molti riconoscono al primo craxi valide']
2001-2021;61690;TT10terribilmente_randomsample.csv;itTenten2010;repubblica.it;repubblica.it;2010.0;2001-2021;web;['strutturati  detti volgarmente spazzatura  è pieno di difetti che il congresso ha cercato di ridurre: è un piano terribilmente opaco, per curare una crisi nata proprio dall opacità.']
2001-2021;61791;TT10terribilmente_randomsample.csv;itTenten2010;terranauta.it;terranauta.it;2010.0;2001-2021;web;['nostro futuro più prossimo, dando così vita ad un  analisi serrata e per tanti versi catastrofica, ma al tempo stessa terribilmente veritiera e ben documentata.']
2001-2021;61844;TT10terribilmente_randomsample.csv;itTenten2010;corea.it;corea.it;2010.0;2001-2021;web;['insolito per noi, il poggiatesta che faceva le veci del nostro cuscino, e si sarà chiesto se questo non risultasse terribilmente scomodo.']
2001-2021;61847;TT10terribilmente_randomsample.csv;itTenten2010;festivaletteratura.it;festivaletteratura.it;2010.0;2001-2021;web;['la velocità con cui i mutamenti avvengono è infatti terribilmente aumentata  .']
2001-2021;66239;JSIterribilmente_randomsample.csv;JSI;ilsole24ore.com;ilsole24ore.com;2014.0;2001-2021;web;['la stessa cartolina che a noi italiani oggi appare terribilmente sbiadita, ma in russia continua a funzionare.']
2001-2021;70171;JSIterribilmente_randomsample.csv;JSI;corriere.it;corriere.it;2015.0;2001-2021;web;['comunque sono terribilmente snob e formali ma rispetto all  italiano medio si vestono piuttosto male.']
2001-2021;70455;LLAgaraff1.txt;Liber Liber;Paolo Agaraff;Misteri & Efferatezze;2015.0;2001-2021;prosa letteraria;['dall atteggiamento degli operai e dalla loro postura curva appariva chiaro che il contenitore era terribilmente pesante nonostante le ridotte dimensioni.']
2001-2021;71207;JSIterribilmente_randomsample.csv;JSI;targatocn.it;targatocn.it;2015.0;2001-2021;web;['un gioco  folle ,  divertente perchè divertito , in ultimo, quanto e come i  padri nostri , possano venirci terribilmente a mancare.']
2001-2021;85183;TT16terribilmente_randomsample.csv;itTenten2016;falundafa.it;falundafa.it;2016.0;2001-2021;web;['se un uomo non attribuisce valore alla virtù, è capace di fare ogni genere di cose cattive, il che è terribilmente pericoloso per il genere umano.']
2001-2021;85238;TT16terribilmente_randomsample.csv;itTenten2016;albertomelis.it;albertomelis.it;2016.0;2001-2021;web;['ma gracie miller non cadde forse nel focolare e non si bruciò terribilmente proprio il sabato seguente?']
2001-2021;85264;TT16terribilmente_randomsample.csv;itTenten2016;libreriatrittico.it;libreriatrittico.it;2016.0;2001-2021;web;['convinto che il contatto con i  pagani  contribuirà a  bruciare il popolo ebraico nel forno dell  esilio    parole terribilmente profetiche in un libro pubblicato per la prima volta nel       , solo alla morte del vecchio il bambino torna dai']
2001-2021;85326;TT16terribilmente_randomsample.csv;itTenten2016;claudioghiretti.it;claudioghiretti.it;2016.0;2001-2021;web;['un complotto di imprenditori ai danni di penati e allora è una vittima che va difesa, oppure la questione sta diventando terribilmente seria.']
2001-2021;85347;TT16terribilmente_randomsample.csv;itTenten2016;repubblica.it;repubblica.it;2016.0;2001-2021;web;['la risposta sembra essere in uno strano morbo, in grado di indebolire terribilmente chi ne viene colpito.']
2001-2021;85357;TT16terribilmente_randomsample.csv;itTenten2016;comune.fe.it;comune.fe.it;2016.0;2001-2021;web;['ed inquietudine, tanto che, durante un momento di sconforto, afferma che roma sia una città stupenda, ma   terribilmente inconoscibile.']
2001-2021;85361;TT16terribilmente_randomsample.csv;itTenten2016;mondocriceto.it;mondocriceto.it;2016.0;2001-2021;web;['io stesso soffro terribilmente per la morte di ogni mio animale, e la addebito a me personalmente.']
2001-2021;85378;TT16terribilmente_randomsample.csv;itTenten2016;torinofilmfest.it;torinofilmfest.it;2016.0;2001-2021;web;['amniotico e terribilmente inquietante, un racconto di iniziazione ed evoluzione impastato di surrealismo, dolore della nascita, incubi di']
2001-2021;85388;ita_newscrawl_2016_1M-sentences.txt;Corpora Italian;http://www.gazzetta.it/Calcio/Squadre/Roma/30-09-2013/wenger-gervinho-giocatore-qualita-ma-stato-giusto-venderlo-roma-201266540993.shtml?utm_source=gazzetta=boxartcorr=correlati;http://www.gazzetta.it/Calcio/Squadre/Roma/30-09-2013/wenger-gervinho-giocatore-qualita-ma-stato-giusto-venderlo-roma-201266540993.shtml?utm_source=gazzetta=boxartcorr=correlati;2016.0;2001-2021;stampa;['dialogare, anche perché il problema, terribilmente reale, da cui partire è quello del lavoro.']
2001-2021;85419;TT16terribilmente_randomsample.csv;itTenten2016;screenweek.it;screenweek.it;2016.0;2001-2021;web;['questo perchè piace terribilmente alle persone comuni criticare chi è troppo famoso.']
2001-2021;85432;TT16terribilmente_randomsample.csv;itTenten2016;ctsantacristina.it;ctsantacristina.it;2016.0;2001-2021;web;['quel sistema di rapporti inquietanti, terribilmente inquietanti perché generano tensioni mai dichiarate, mai esplicitate, mai dette, fa in qualche modo da contrappeso']
2001-2021;85448;JSIterribilmente_randomsample.csv;JSI;bestmovie.it;bestmovie.it;2016.0;2001-2021;web;['i guardiani compariranno in avengers: infinity war ed è una cosa terribilmente eccitante.']
2001-2021;85467;ita_newscrawl_2016_1M-sentences.txt;Corpora Italian;http://www.gazzetta.it/Calcio/Serie-A/Genoa/12-04-2016/genoa-stagione-finita-perin-rottura-legamento-crociato-addio-europei-150209293190_amp.html;http://www.gazzetta.it/Calcio/Serie-A/Genoa/12-04-2016/genoa-stagione-finita-perin-rottura-legamento-crociato-addio-europei-150209293190_amp.html;2016.0;2001-2021;stampa;['la preghiera del mattinoaleppo e la strana  svista  americana thomas merton, il genio scapestrato conquistato da un dio  terribilmente solido  destinato al successo mondano, conobbe la goliardia prima di diventare monaco trappista.']
2001-2021;85679;TT16terribilmente_randomsample.csv;itTenten2016;fosfeni.com;fosfeni.com;2016.0;2001-2021;web;['questo può sembrare un bricolage grossolano, ma è terribilmente efficace.']
2001-2021;85694;TT16terribilmente_randomsample.csv;itTenten2016;forumfree.it;forumfree.it;2016.0;2001-2021;web;['e dico tutto ciò volendo essere, per una volta, terribilmente polemico.']
2001-2021;85748;TT16terribilmente_randomsample.csv;itTenten2016;d-art.it;d-art.it;2016.0;2001-2021;web;['la storia di freddie krueger, un bidello di scuola superiore, uccisore di bambini terribilmente sfigurato dal fuoco che torna e caccia i bambini nei loro sogni.']
2001-2021;85752;TT16terribilmente_randomsample.csv;itTenten2016;unahotels.it;unahotels.it;2016.0;2001-2021;web;['allestimenti davvero curiosi renderanno il tuo soggiorno terribilmente indimenticabile!']
2001-2021;85898;TT16terribilmente_randomsample.csv;itTenten2016;thesims3.it;thesims3.it;2016.0;2001-2021;web;['te   ryuk      di costituzione per la freccia attiva  ryuk è ridotto davvero male, ha sangue che gli cola ovunque, mi sento terribilmente in colpa per quello che gli ho fatto.']
2001-2021;85944;TT16terribilmente_randomsample.csv;itTenten2016;liberoquotidiano.it;liberoquotidiano.it;2016.0;2001-2021;web;['eseguo: mi affido a un nutrizionista, mi trasformo fisicamente, perdo    chili, soffro terribilmente anche perché siamo sotto natale e dalle nostre parti.']
2001-2021;85972;TT16terribilmente_randomsample.csv;itTenten2016;psychomedia.it;psychomedia.it;2016.0;2001-2021;web;['un buon investimento economico per il terapeuta, un po   meno per il paziente e alla lunga anche per il terapeuta perché è terribilmente frustrante.']
2001-2021;85981;TT16terribilmente_randomsample.csv;itTenten2016;gruppodemocraticofirenze.it;gruppodemocraticofirenze.it;2016.0;2001-2021;web;['la questione non è di parte, è terribilmente seria ed impone un   immediata mobilitazione di istituzioni e associazioni a livello di tutta l  area metropolitana.']
2001-2021;86167;TT16terribilmente_randomsample.csv;itTenten2016;offscreen.it;offscreen.it;2016.0;2001-2021;web;['quale il commissario rex , oliver hirschbiegel descrive la storia di un vecchietto un po irascibile, molto malato e terribilmente gentile con chi gli sta intorno che, invece di battere i pugni sul tavolo, quando si infuria con i propri generali   i']
2001-2021;86239;TT16terribilmente_randomsample.csv;itTenten2016;pearson.it;pearson.it;2016.0;2001-2021;web;['e riconciliare noi stessi ad essere, che ci piaccia o no, come sono sicuro che ho dovuto fare io se non proprio smokier terribilmente più robusto che è lo stesso o peggio, pens.']
2001-2021;86266;TT16terribilmente_randomsample.csv;itTenten2016;misteromania.it;misteromania.it;2016.0;2001-2021;web;['fra ieniso, il monte casio e il lago serbonide, un territorio certo non piccolo se sono almeno tre giorni di cammino, è terribilmente desertica e priva d  acqua.']
2001-2021;86288;JSIterribilmente_randomsample.csv;JSI;repubblica.it;repubblica.it;2016.0;2001-2021;web;['mena   che le tariffe dei coyotes sono schizzate alle stelle ed è aumentato il numero di decessi lungo i nuovi sentieri terribilmente ostici e pericolosi .']
2001-2021;86312;TT16terribilmente_randomsample.csv;itTenten2016;aisi.gov.it;aisi.gov.it;2016.0;2001-2021;web;['sofferenze delle popolazioni coinvolte, a pochi chilometri dalle nostre frontiere ed in terre che assomigliavano terribilmente alle nostre.']
2001-2021;86323;TT16terribilmente_randomsample.csv;itTenten2016;forumfree.it;forumfree.it;2016.0;2001-2021;web;['era tutto terribilmente vero?']
2001-2021;86350;TT16terribilmente_randomsample.csv;itTenten2016;xoom.it;xoom.it;2016.0;2001-2021;web;['e delle istituzioni, con la presenza sul territorio nazionale delle truppe tedesche prepotentemente padrone e terribilmente scottate dall  improvviso voltafaccia dell  alleato italiano, l  apparato amministrativo dello stato non ancora']
2001-2021;86426;TT16terribilmente_randomsample.csv;itTenten2016;stradanove.it;stradanove.it;2016.0;2001-2021;web;['il finale, poi, è terribilmente intrigante: dekas pensa di poter tirare il fiato quando lo raggiunge la notizia della morte violenta della donna con']
2001-2021;87020;TT16orribilmente.csv;itTenten2016;mondocrea.it;mondocrea.it;2016.0;2001-2021;web;['senza un tal contrappeso, quella elevazione lo renderebbe orribilmente superbo, oppure quell  abbassamento lo renderebbe terribilmente abietto.']
2001-2021;87443;JSIterribilmente_randomsample.csv;JSI;italpress.com;italpress.com;2017.0;2001-2021;web;['economicamente, a basso indice demografico e deboli dal punto di vista infrastrutturale e dei trasporti, a soffrire terribilmente  .']
2001-2021;87447;JSIterribilmente_randomsample.csv;JSI;ecodibergamo.it;ecodibergamo.it;2017.0;2001-2021;web;['noi e soprattutto charlie siamo stati terribilmente abbandonati lungo tutto il processo   hanno dichiarato i gard su facebook   non ci è stato permesso di scegliere se']
2001-2021;87462;JSIterribilmente_randomsample.csv;JSI;gelocal.it;gelocal.it;2017.0;2001-2021;web;[', ciclisti,  pedoni, genitori o figli, di tentare di porre un freno a questi episodi, che anche nella nostra città sono terribilmente ricorrenti.']
2001-2021;87481;JSIterribilmente_randomsample.csv;JSI;fanpage.it;fanpage.it;2017.0;2001-2021;web;['a peggiorare terribilmente la situazione sono i dolori lancinanti che prova in continuazione.']
2001-2021;87492;JSIterribilmente_randomsample.csv;JSI;bestmovie.it;bestmovie.it;2017.0;2001-2021;web;['inoltre, la scena della colazione a palazzo della regina d  inghilterra è terribilmente spassosa!']
2001-2021;87498;JSIterribilmente_randomsample.csv;JSI;tuttomercatoweb.com;tuttomercatoweb.com;2017.0;2001-2021;web;['fatica terribilmente a trovare delle contromisure quando gli avversari affondano.']
2001-2021;98220;ita_news_2019_1M-sentences.txt;Corpora Italian;https://www.hdblog.it/indossabili/articoli/n514314/garmin-instict-solar-2-sportwatch-energia-solare/;https://www.hdblog.it/indossabili/articoli/n514314/garmin-instict-solar-2-sportwatch-energia-solare/;2019.0;2001-2021;stampa;['i genitori di luca, ancora terribilmente addolorati per la perdita del figlio, non si sono preoccupati di rispondere agli insulti ricevuti dalla   enne.']
2001-2021;98417;ita_newscrawl_2019_1M-sentences.txt;Corpora Italian;http://www.ilcentro.it/l-aquila/sede-unica-comunale-cialente-tira-dritto-1.27737;http://www.ilcentro.it/l-aquila/sede-unica-comunale-cialente-tira-dritto-1.27737;2019.0;2001-2021;stampa;['il tema è sempre lo stesso: squadre terribilmente aggressive e, come conseguenza, indisciplinate.']
2001-2021;100799;ita-it_web-public_2019_1M-sentences.txt;Corpora Italian;http://www.cislcagliari.it/code/news/anno/2006/mese/10/LINGUA/IT;http://www.cislcagliari.it/code/news/anno/2006/mese/10/LINGUA/IT;2019.0;2001-2021;web;['dopo una settimana, se il piccolo piange, soffre terribilmente della mancanza della mamma, smette di mangiare o dormire  forse potrebbe valere la pena riprendere in considerazione l ipotesi di portarlo in città cercando soluzioni alternative.']
2001-2021;113598;TT20terribilmente_randomsample.csv;itTenten2020;bussoladiario.com;bussoladiario.com;2020.0;2001-2021;web;['comunque si, ad ischia si mangia terribilmente bene!']
2001-2021;113622;TT20terribilmente_randomsample.csv;itTenten2020;blogspot.com;blogspot.com;2020.0;2001-2021;web;['non avendo mai visto uno spettro in vita sua, era troppo logico che il povero fantasma ne fosse terribilmente spaventato, e dopo un  altra fuggevole occhiata alla paurosa apparizione, fuggì precipitosamente nella propria']
2001-2021;113759;TT20terribilmente_randomsample.csv;itTenten2020;minuticontati.com;minuticontati.com;2020.0;2001-2021;web;['di giocare sapientemente con le scene in modo da trasmetterle rapidamente e in modo interessante, ma la trama è terribilmente caotica.']
2001-2021;114421;TT20terribilmente_randomsample.csv;itTenten2020;forumfree.it;forumfree.it;2020.0;2001-2021;web;['un assassino sconta la sua pena fino alla morte, anche se terribilmente pentito di ciò che ha fatto, e certo di aver sprecato   vite, quella della vittima e la sua.']
2001-2021;114429;TT20terribilmente_randomsample.csv;itTenten2020;ondarock.it;ondarock.it;2020.0;2001-2021;web;['ma mi sento ancora molto lontano da ciò, ed è terribilmente frustrante.']
2001-2021;114499;TT20terribilmente_randomsample.csv;itTenten2020;astronomiamo.it;astronomiamo.it;2020.0;2001-2021;web;['sarà stato qualcosa di terribilmente rumoroso!']
2001-2021;114536;TT20terribilmente_randomsample.csv;itTenten2020;blogspot.com;blogspot.com;2020.0;2001-2021;web;['ha disputato una buona partita, affondata oltre i propri demeriti: l  obiettivo salvezza resta perseguibile, ma terribilmente complicato.']
2001-2021;114546;TT20terribilmente_randomsample.csv;itTenten2020;mariamissiroli.it;mariamissiroli.it;2020.0;2001-2021;web;['tra le dichiarazioni del fratello:  la parte più difficile di tutto questo è che kurt non è più con noi, e ci manca terribilmente .']
2001-2021;114632;TT20terribilmente_randomsample.csv;itTenten2020;patrimoniosos.it;patrimoniosos.it;2020.0;2001-2021;web;['che ha il corpo di esplorarli e di ritrasmetterli, di evidenziare quelle caratteristiche che ci rendono tutti così terribilmente uguali, tutti immagini diverse di quell  unica natura umana che rende le nostre infinite diversità una grande unità .']
2001-2021;114713;TT20terribilmente_randomsample.csv;itTenten2020;limesonline.com;limesonline.com;2020.0;2001-2021;web;['lui, l  alfiere del nazionalismo nero, era anche terribilmente bigotto e conservatore quando si trattava di moralità personale.']
2001-2021;114720;TT20terribilmente_randomsample.csv;itTenten2020;bethelux.it;bethelux.it;2020.0;2001-2021;web;[': quando voglio rilassarmi un poco, in un  atmosfera familiare, entro in questo sito bello e  confortevole  : sono terribilmente sola.']
2001-2021;114752;TT20terribilmente_randomsample.csv;itTenten2020;acmos.net;acmos.net;2020.0;2001-2021;web;"['operai; adesso ci sono un po   di call center e tante piccole fabbriche, che stentano terribilmente a diventare tessuto, a diventare distretto.']"
2001-2021;114756;TT20terribilmente_randomsample.csv;itTenten2020;forumgratis.org;forumgratis.org;2020.0;2001-2021;web;['disegni che richiamano terribilmente quello delle mosaic  poi come al solito a decidere sarà il portafoglio, non il requisito  perdoni l  ignoranza, ma esiste']
2001-2021;114798;TT20terribilmente_randomsample.csv;itTenten2020;repubblica.it;repubblica.it;2020.0;2001-2021;web;['   par condicio   , sbizzarrendosi magari a inventare    calembour   più o meno felici, ma resta pur sempre un argomento terribilmente serio e decisivo.']
2001-2021;114855;TT20terribilmente_randomsample.csv;itTenten2020;issuu.com;issuu.com;2020.0;2001-2021;web;['marzo alle ore    in  sala dante  a conselve, si svolgerà un incontro a ricordo di tutte le vittime della mafia: fenomeno terribilmente grave e che non interessa solo i territori di origine.']
2001-2021;114865;JSIterribilmente_randomsample.csv;JSI;agenzianova.com;agenzianova.com;2020.0;2001-2021;web;['e a soffrire terribilmente non sarebbero solo i produttori americani, ma anche le economie degli stati più deboli.']
2001-2021;114877;TT20terribilmente_randomsample.csv;itTenten2020;peacelink.it;peacelink.it;2020.0;2001-2021;web;['ironica, come nello stile di serena dandini e dario vergassola, ma   nella sua ironia   terribilmente seria.']
2001-2021;114882;TT20terribilmente_randomsample.csv;itTenten2020;blogspot.com;blogspot.com;2020.0;2001-2021;web;['le sue condizioni di salute si sono stabilizzate ma è ancora terribilmente affaticata con attacchi di male al ventre  e qui di nuovo non è possibile fare a meno di notare il collegamento con l']
2001-2021;114989;JSIterribilmente_randomsample.csv;JSI;pianetamilan.it;pianetamilan.it;2020.0;2001-2021;web;['la   bbc   ha raccolto poi alcune dichiarazioni di un portavoce deo tottenham:  abbiamo supportato jan e la sua famiglia in questo periodo terribilmente traumatico.']
2001-2021;115016;TT20terribilmente_randomsample.csv;itTenten2020;repubblica.it;repubblica.it;2020.0;2001-2021;web;['lui, così freddo, adesso è terribilmente emozionato.']
2001-2021;115149;TT20terribilmente_randomsample.csv;itTenten2020;metallized.it;metallized.it;2020.0;2001-2021;web;['meno claustrofobico che in passato ma, quel che è peggio, terribilmente più lucido è lo scenario sonoro mediante il quale i milanesi constatano la totale rassegnazione,  aggrappati alla']
2001-2021;115161;TT20terribilmente_randomsample.csv;itTenten2020;dramma.it;dramma.it;2020.0;2001-2021;web;['restea    lei piange con più forza  per me è come se fosse terribilmente morto.']
2001-2021;115188;TT20terribilmente_randomsample.csv;itTenten2020;ship2shore.it;ship2shore.it;2020.0;2001-2021;web;"['di vasta portata e di lunga durata; infatti, il messaggio inequivocabile della vicenda è che i lloyd  s sono terribilmente seri nella loro dichiarata volontà di trascinare verso l  alto le prestazioni dell  intero mercato, senza ascoltare']"
2001-2021;115225;TT20terribilmente_randomsample.csv;itTenten2020;famigliacristiana.it;famigliacristiana.it;2020.0;2001-2021;web;['emergenza di un parto fatto in casa alla bell  e meglio e sotto l  influsso di un  emozione sovrastante, pare minacciare terribilmente il suo destino, il suo futuro, magari di immigrata clandestina.']
2001-2021;115347;TT20terribilmente_randomsample.csv;itTenten2020;hellastory.net;hellastory.net;2020.0;2001-2021;web;['con inter, fiorentina, bari e parma e nonostante la scossa positiva portata dallo strepitoso frey continua a stentare terribilmente .']
2001-2021;115365;TT20terribilmente_randomsample.csv;itTenten2020;ilsollazzo.com;ilsollazzo.com;2020.0;2001-2021;web;['con moldrock si è giocato d  anticipo mostrando subito un cattivo problematico ma allo stesso tempo terribilmente forte.']
2001-2021;115433;TT20terribilmente_randomsample.csv;itTenten2020;latuairpinia.it;latuairpinia.it;2020.0;2001-2021;web;['finanche di quelle nuvole, così eteree eppure terribilmente asfissianti.']
2001-2021;115573;TT20terribilmente_randomsample.csv;itTenten2020;bergamonews.it;bergamonews.it;2020.0;2001-2021;web;[', perché non saranno mai sprecate le parole che verranno usate per ricordare la storia, nonostante questa sia terribilmente atroce.']
2001-2021;115659;TT20terribilmente_randomsample.csv;itTenten2020;epertutti.com;epertutti.com;2020.0;2001-2021;web;['ma re ferdinando gravò terribilmente la sua mano sui baroni ribelli, sfogando contro di essi il suo spirito di vendetta.']
2001-2021;115726;TT20terribilmente_randomsample.csv;itTenten2020;logosmyon.com;logosmyon.com;2020.0;2001-2021;web;['possiamo notare anche come il momento o la serie di momenti più importanti della nostra vita siano terribilmente trascurati, poiché, in genere, l  anima accetta le concezioni che si trova davanti in maniera irriflessa, frettolosa']
2001-2021;115733;TT20terribilmente_randomsample.csv;itTenten2020;poliziaedemocrazia.it;poliziaedemocrazia.it;2020.0;2001-2021;web;['r. jamison, nota per i suoi studi fondamentali sul disturbo bipolare e il suicidio:  a meno che qualcuno viva una vita terribilmente noiosa, non abbia alcuna speranza che possa essere distrutta, nessun amore che possa essere perduto, o viaggi dalla']
2001-2021;121230;TT20spaventosamente.csv;itTenten2020;valdesiverona.it;valdesiverona.it;2020.0;2001-2021;web;['colpiva era la normalità di eichmann, che non appariva come un mostro sanguinario ma come una persona  terribilmente e spaventosamente normale .']
2001-2021;121703;TT20terribilmente_randomsample.csv;itTenten2020;grassottionoranzefunebri.it;grassottionoranzefunebri.it;2020.0;2001-2021;web;['ma il lontano terribilmente , terribilmente continua.']
2001-2021;121709;TT20terribilmente_randomsample.csv;itTenten2020;electroantiperspirant.it;electroantiperspirant.it;2020.0;2001-2021;web;['tra la gente perché la testa terribilmente mi sudava.', 'potete nascondere le mani ed i piedi ma non la testa, e questo mi ha terribilmente distrutto.']
2001-2021;121814;TT20terribilmente_randomsample.csv;itTenten2020;italiamagazineonline.it;italiamagazineonline.it;2020.0;2001-2021;web;['corrisponde a svegliarsi ripetutamente durante la notte o svegliarsi automaticamente nel primo mattino sentendosi terribilmente stanchi.']
2001-2021;121917;TT20terribilmente_randomsample.csv;itTenten2020;letteraturaalfemminile.it;letteraturaalfemminile.it;2020.0;2001-2021;web;['punte che vi guardano immobili, che si guardano immobili   quelle delle due lineette che ne troncano inesorabilmente, terribilmente le cime   quell  arco inferiore, sul quale la lettera oscilla e si dondola sogghignando   e nell  interno quel nero, quel']
2001-2021;121943;TT20terribilmente_randomsample.csv;itTenten2020;ign.com;ign.com;2020.0;2001-2021;web;['è un violentissimo freno al ritmo di gioco che ha terribilmente smorzato la mia prova.']
